month,make,fuel_type,vehicle_type,number
2016-08,MITSUBISHI,Diesel,Heavy Goods Vehicles,211
2016-08,SAKAI,Diesel,Heavy Goods Vehicles,3
2016-08,T.C.M.,Diesel,Heavy Goods Vehicles,5
2016-08,TOYOTA,Diesel,Heavy Goods Vehicles,100
2016-08,TOYOTA,Others,Heavy Goods Vehicles,4
2016-08,UD TRUCKS,Diesel,Heavy Goods Vehicles,9
2016-08,YALE,Diesel,Heavy Goods Vehicles,3
2016-08,BEIBEN,Diesel,Very Heavy Goods Vehicles,1
2016-08,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,2
2016-08,D.A.F.,Diesel,Very Heavy Goods Vehicles,3
2016-08,ISUZU,Diesel,Very Heavy Goods Vehicles,18
2016-08,IVECO,Diesel,Very Heavy Goods Vehicles,1
2016-08,KALMAR,Diesel,Very Heavy Goods Vehicles,2
2016-08,MAN,Diesel,Very Heavy Goods Vehicles,2
2016-08,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,3
2016-08,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,36
2016-08,SCANIA,Diesel,Very Heavy Goods Vehicles,15
2016-08,SCHOPF,Diesel,Very Heavy Goods Vehicles,1
2016-08,T.C.M.,Diesel,Very Heavy Goods Vehicles,3
2016-08,TOYOTA,Diesel,Very Heavy Goods Vehicles,5
2016-08,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,9
2016-08,VOLVO,Diesel,Very Heavy Goods Vehicles,15
2016-08,XUGONG,Diesel,Very Heavy Goods Vehicles,1
2016-08,ANKAI,Diesel,Buses,1
2016-08,BYD,Others,Buses,1
2016-08,FOTON,Diesel,Buses,1
2016-08,FTBCI,Diesel,Buses,6
2016-08,HIGER,Diesel,Buses,1
2016-08,ISUZU,Diesel,Buses,5
2016-08,JOYLONG,Diesel,Buses,2
2016-08,MAN,Diesel,Buses,21
2016-08,MERCEDES BENZ,Diesel,Buses,28
2016-08,MITSUBISHI,Diesel,Buses,6
2016-08,NISSAN,Diesel,Buses,15
2016-08,TOYOTA,Diesel,Buses,43
2016-08,VOLVO,Diesel,Buses,42
2016-08,YUTONG,Diesel,Buses,11
2016-09,HYUNDAI,Diesel,Goods cum Passenger Vehicles,19
2016-09,ISUZU,Diesel,Goods cum Passenger Vehicles,1
2016-09,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,8
2016-09,NISSAN,Diesel,Goods cum Passenger Vehicles,3
2016-09,TOYOTA,Diesel,Goods cum Passenger Vehicles,1
2016-09,BOMAG,Diesel,Light Goods Vehicles,1
2016-09,CITROEN,Diesel,Light Goods Vehicles,10
2016-09,FIAT,Diesel,Light Goods Vehicles,47
2016-09,HYUNDAI,Diesel,Light Goods Vehicles,8
2016-09,ISUZU,Diesel,Light Goods Vehicles,23
2016-09,KIA,Diesel,Light Goods Vehicles,4
2016-09,LAND ROVER,Diesel,Light Goods Vehicles,4
2016-09,MERCEDES BENZ,Diesel,Light Goods Vehicles,10
2016-09,MITSUBISHI,Diesel,Light Goods Vehicles,28
2016-09,NISSAN,Petrol,Light Goods Vehicles,32
2016-09,NISSAN,Diesel,Light Goods Vehicles,195
2016-09,OPEL,Diesel,Light Goods Vehicles,3
2016-09,PEUGEOT,Diesel,Light Goods Vehicles,10
2016-09,RENAULT,Petrol,Light Goods Vehicles,2
2016-09,RENAULT,Diesel,Light Goods Vehicles,5
2016-09,SUZUKI,Petrol,Light Goods Vehicles,5
2016-09,TENNANT,Diesel,Light Goods Vehicles,7
2016-09,TOYOTA,Petrol,Light Goods Vehicles,7
2016-09,TOYOTA,Diesel,Light Goods Vehicles,325
2016-09,BOBCAT,Diesel,Heavy Goods Vehicles,5
2016-09,HINO,Diesel,Heavy Goods Vehicles,50
2016-09,ISUZU,Diesel,Heavy Goods Vehicles,153
2016-09,JAC,Diesel,Heavy Goods Vehicles,3
2016-09,MAN,Diesel,Heavy Goods Vehicles,6
2016-09,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,9
2016-09,MITSUBISHI,Diesel,Heavy Goods Vehicles,172
2016-09,NISSAN,Diesel,Heavy Goods Vehicles,1
2016-09,SAKAI,Diesel,Heavy Goods Vehicles,2
2016-09,SCHOPF,Diesel,Heavy Goods Vehicles,1
2016-09,T.C.M.,Diesel,Heavy Goods Vehicles,2
2016-09,T.C.M.,Others,Heavy Goods Vehicles,1
2016-09,TOYOTA,Diesel,Heavy Goods Vehicles,47
2016-09,TOYOTA,Others,Heavy Goods Vehicles,2
2016-09,UD TRUCKS,Diesel,Heavy Goods Vehicles,8
2016-09,UNICARRIERS,Diesel,Heavy Goods Vehicles,1
2016-09,BEIBEN,Diesel,Very Heavy Goods Vehicles,2
2016-09,CAMC,Diesel,Very Heavy Goods Vehicles,1
2016-09,D.A.F.,Diesel,Very Heavy Goods Vehicles,5
2016-09,GROVE,Diesel,Very Heavy Goods Vehicles,1
2016-09,HINO,Diesel,Very Heavy Goods Vehicles,10
2016-09,ISUZU,Diesel,Very Heavy Goods Vehicles,24
2016-09,IVECO,Diesel,Very Heavy Goods Vehicles,2
2016-09,MAN,Diesel,Very Heavy Goods Vehicles,6
2016-09,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,3
2016-09,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,43
2016-09,SCANIA,Diesel,Very Heavy Goods Vehicles,24
2016-09,SCHOPF,Diesel,Very Heavy Goods Vehicles,1
2016-09,SHACMAN,Diesel,Very Heavy Goods Vehicles,2
2016-09,T.C.M.,Diesel,Very Heavy Goods Vehicles,3
2016-09,TAILIFT,Diesel,Very Heavy Goods Vehicles,1
2016-09,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,10
2016-09,VOLVO,Diesel,Very Heavy Goods Vehicles,26
2016-09,XUGONG,Diesel,Very Heavy Goods Vehicles,1
2016-09,FOTON,Diesel,Buses,2
2016-09,FTBCI,Diesel,Buses,2
2016-09,GOLDEN DRAGON,Diesel,Buses,3
2016-09,HIGER,Diesel,Buses,1
2016-09,ISUZU,Diesel,Buses,12
2016-09,MAN,Diesel,Buses,19
2016-09,MAXUS,Diesel,Buses,2
2016-09,MERCEDES BENZ,Diesel,Buses,2
2016-09,MITSUBISHI,Diesel,Buses,4
2016-09,NISSAN,Diesel,Buses,10
2016-09,SCANIA,Diesel,Buses,3
2016-09,TOYOTA,Diesel,Buses,38
2016-09,VOLVO,Diesel,Buses,28
2016-09,YUTONG,Diesel,Buses,2
2016-09,ZHONG TONG,Diesel,Buses,1
2016-10,FORD,Diesel,Goods cum Passenger Vehicles,1
2016-10,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,10
2016-10,NISSAN,Diesel,Goods cum Passenger Vehicles,5
2016-10,SSANGYONG,Diesel,Goods cum Passenger Vehicles,1
2016-10,TOYOTA,Diesel,Goods cum Passenger Vehicles,1
2016-10,CITROEN,Diesel,Light Goods Vehicles,5
2016-10,FIAT,Diesel,Light Goods Vehicles,35
2016-10,HYUNDAI,Diesel,Light Goods Vehicles,1
2016-10,ISUZU,Diesel,Light Goods Vehicles,22
2016-10,KIA,Diesel,Light Goods Vehicles,5
2016-10,MERCEDES BENZ,Diesel,Light Goods Vehicles,12
2016-10,MITSUBISHI,Diesel,Light Goods Vehicles,27
2016-10,NEW HOLLAND,Diesel,Light Goods Vehicles,1
2016-10,NISSAN,Petrol,Light Goods Vehicles,25
2016-10,NISSAN,Diesel,Light Goods Vehicles,126
2016-10,OPEL,Diesel,Light Goods Vehicles,2
2016-10,PEUGEOT,Diesel,Light Goods Vehicles,11
2016-10,RENAULT,Petrol,Light Goods Vehicles,1
2016-10,RENAULT,Diesel,Light Goods Vehicles,4
2016-10,SUZUKI,Petrol,Light Goods Vehicles,3
2016-10,TOYOTA,Petrol,Light Goods Vehicles,4
2016-10,TOYOTA,Diesel,Light Goods Vehicles,309
2016-10,BOBCAT,Diesel,Heavy Goods Vehicles,1
2016-10,FOTON,Diesel,Heavy Goods Vehicles,2
2016-10,HINO,Diesel,Heavy Goods Vehicles,53
2016-10,HYSTER,Diesel,Heavy Goods Vehicles,1
2016-10,ISUZU,Diesel,Heavy Goods Vehicles,101
2016-10,JAC,Diesel,Heavy Goods Vehicles,2
2016-10,MAN,Diesel,Heavy Goods Vehicles,12
2016-10,MAXIMAL,Diesel,Heavy Goods Vehicles,2
2016-10,MITSUBISHI,Diesel,Heavy Goods Vehicles,138
2016-10,T.C.M.,Diesel,Heavy Goods Vehicles,2
2016-10,TOYOTA,Diesel,Heavy Goods Vehicles,35
2016-10,TOYOTA,Others,Heavy Goods Vehicles,4
2016-10,UD TRUCKS,Diesel,Heavy Goods Vehicles,5
2016-10,UNICARRIERS,Diesel,Heavy Goods Vehicles,1
2016-10,CAMC,Diesel,Very Heavy Goods Vehicles,1
2016-10,D.A.F.,Diesel,Very Heavy Goods Vehicles,7
2016-10,HINO,Diesel,Very Heavy Goods Vehicles,10
2016-10,ISUZU,Diesel,Very Heavy Goods Vehicles,14
2016-10,IVECO,Diesel,Very Heavy Goods Vehicles,6
2016-10,MAN,Diesel,Very Heavy Goods Vehicles,3
2016-10,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,30
2016-10,SCANIA,Diesel,Very Heavy Goods Vehicles,11
2016-10,SHACMAN,Diesel,Very Heavy Goods Vehicles,1
2016-10,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,7
2016-10,VOLVO,Diesel,Very Heavy Goods Vehicles,15
2016-10,FOTON,Diesel,Buses,1
2016-10,FTBCI,Diesel,Buses,1
2016-10,GOLDEN DRAGON,Diesel,Buses,5
2016-10,ISUZU,Diesel,Buses,7
2016-10,JOYLONG,Diesel,Buses,1
2016-10,MAN,Diesel,Buses,4
2016-10,MAXUS,Diesel,Buses,1
2016-10,MERCEDES BENZ,Diesel,Buses,16
2016-10,MITSUBISHI,Diesel,Buses,7
2016-10,NISSAN,Diesel,Buses,6
2016-10,TOYOTA,Diesel,Buses,48
2016-10,VOLVO,Diesel,Buses,3
2016-10,YUTONG,Diesel,Buses,12
2016-10,ZHONG TONG,Diesel,Buses,9
2016-11,ISUZU,Diesel,Goods cum Passenger Vehicles,1
2016-11,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,14
2016-11,NISSAN,Diesel,Goods cum Passenger Vehicles,3
2016-11,CITROEN,Diesel,Light Goods Vehicles,4
2016-11,FIAT,Diesel,Light Goods Vehicles,26
2016-11,HYUNDAI,Diesel,Light Goods Vehicles,1
2016-11,ISUZU,Diesel,Light Goods Vehicles,20
2016-11,KIA,Diesel,Light Goods Vehicles,11
2016-11,MERCEDES BENZ,Diesel,Light Goods Vehicles,17
2016-11,MITSUBISHI,Diesel,Light Goods Vehicles,37
2016-11,NISSAN,Petrol,Light Goods Vehicles,29
2016-11,NISSAN,Diesel,Light Goods Vehicles,280
2016-11,OPEL,Diesel,Light Goods Vehicles,5
2016-11,PEUGEOT,Diesel,Light Goods Vehicles,13
2016-11,RENAULT,Diesel,Light Goods Vehicles,5
2016-11,SUZUKI,Petrol,Light Goods Vehicles,2
2016-11,TOYOTA,Petrol,Light Goods Vehicles,3
2016-11,TOYOTA,Diesel,Light Goods Vehicles,324
2016-11,VOLKSWAGEN,Diesel,Light Goods Vehicles,3
2016-11,CATERPILLAR,Diesel,Heavy Goods Vehicles,1
2016-11,FOTON,Diesel,Heavy Goods Vehicles,2
2016-11,HINO,Diesel,Heavy Goods Vehicles,38
2016-11,ISUZU,Diesel,Heavy Goods Vehicles,85
2016-11,JAC,Diesel,Heavy Goods Vehicles,2
2016-11,KOMATSU,Diesel,Heavy Goods Vehicles,2
2016-11,LEKTRO,Others,Heavy Goods Vehicles,1
2016-11,MAN,Diesel,Heavy Goods Vehicles,6
2016-11,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,3
2016-11,MITSUBISHI,Diesel,Heavy Goods Vehicles,146
2016-11,MITSUBISHI,Others,Heavy Goods Vehicles,1
2016-11,SAKAI,Diesel,Heavy Goods Vehicles,3
2016-11,T.C.M.,Diesel,Heavy Goods Vehicles,1
2016-11,TAILIFT,Diesel,Heavy Goods Vehicles,1
2016-11,TLD,Diesel,Heavy Goods Vehicles,1
2016-11,TOYOTA,Diesel,Heavy Goods Vehicles,42
2016-11,TOYOTA,Others,Heavy Goods Vehicles,4
2016-11,UD TRUCKS,Diesel,Heavy Goods Vehicles,6
2016-11,CAMC,Diesel,Very Heavy Goods Vehicles,2
2016-11,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,1
2016-11,GROVE,Diesel,Very Heavy Goods Vehicles,1
2016-11,HINO,Diesel,Very Heavy Goods Vehicles,3
2016-11,ISUZU,Diesel,Very Heavy Goods Vehicles,20
2016-11,IVECO,Diesel,Very Heavy Goods Vehicles,3
2016-11,MAN,Diesel,Very Heavy Goods Vehicles,3
2016-11,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,1
2016-11,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,38
2016-11,SCANIA,Diesel,Very Heavy Goods Vehicles,18
2016-11,TOYOTA,Diesel,Very Heavy Goods Vehicles,1
2016-11,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,1
2016-11,VOLVO,Diesel,Very Heavy Goods Vehicles,11
2016-11,FOTON,Diesel,Buses,4
2016-11,FTBCI,Diesel,Buses,3
2016-11,GOLDEN DRAGON,Diesel,Buses,1
2016-11,HIGER,Diesel,Buses,1
2016-11,HYUNDAI,Diesel,Buses,1
2016-11,ISUZU,Diesel,Buses,7
2016-11,KING LONG,Diesel,Buses,2
2016-11,MERCEDES BENZ,Diesel,Buses,5
2016-11,MITSUBISHI,Diesel,Buses,1
2016-11,NISSAN,Diesel,Buses,7
2016-11,OPEL,Diesel,Buses,1
2016-11,TOYOTA,Diesel,Buses,39
2016-11,VOLVO,Diesel,Buses,14
2016-11,YUTONG,Diesel,Buses,8
2016-12,FORD,Diesel,Goods cum Passenger Vehicles,1
2016-12,HYUNDAI,Diesel,Goods cum Passenger Vehicles,3
2016-12,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,4
2016-12,NISSAN,Diesel,Goods cum Passenger Vehicles,3
2016-12,TOYOTA,Diesel,Goods cum Passenger Vehicles,1
2016-12,CITROEN,Diesel,Light Goods Vehicles,6
2016-12,FIAT,Diesel,Light Goods Vehicles,27
2016-12,HAMM,Diesel,Light Goods Vehicles,1
2016-12,HYUNDAI,Diesel,Light Goods Vehicles,3
2016-12,ISUZU,Diesel,Light Goods Vehicles,14
2016-12,KIA,Diesel,Light Goods Vehicles,17
2016-12,LAND ROVER,Diesel,Light Goods Vehicles,1
2016-12,MAXUS,Diesel,Light Goods Vehicles,2
2016-12,MERCEDES BENZ,Diesel,Light Goods Vehicles,25
2016-12,MITSUBISHI,Diesel,Light Goods Vehicles,41
2016-12,NEW HOLLAND,Diesel,Light Goods Vehicles,1
2016-12,NISSAN,Petrol,Light Goods Vehicles,29
2016-12,NISSAN,Diesel,Light Goods Vehicles,223
2016-12,OPEL,Diesel,Light Goods Vehicles,2
2016-12,PEUGEOT,Diesel,Light Goods Vehicles,16
2016-12,RENAULT,Diesel,Light Goods Vehicles,5
2016-12,RENAULT,Others,Light Goods Vehicles,17
2016-12,SUZUKI,Petrol,Light Goods Vehicles,5
2016-12,TOYOTA,Petrol,Light Goods Vehicles,3
2016-12,TOYOTA,Diesel,Light Goods Vehicles,326
2016-12,VOLKSWAGEN,Diesel,Light Goods Vehicles,12
2016-12,CATERPILLAR,Diesel,Heavy Goods Vehicles,1
2016-12,HAMM,Diesel,Heavy Goods Vehicles,4
2016-12,HINO,Diesel,Heavy Goods Vehicles,52
2016-12,ISUZU,Diesel,Heavy Goods Vehicles,90
2016-12,JAC,Diesel,Heavy Goods Vehicles,3
2016-12,MITSUBISHI,Diesel,Heavy Goods Vehicles,121
2016-12,NEW HOLLAND,Diesel,Heavy Goods Vehicles,1
2016-12,SAKAI,Diesel,Heavy Goods Vehicles,1
2016-12,TOYOTA,Diesel,Heavy Goods Vehicles,21
2016-12,TOYOTA,Others,Heavy Goods Vehicles,1
2016-12,UD TRUCKS,Diesel,Heavy Goods Vehicles,3
2016-12,UNICARRIERS,Diesel,Heavy Goods Vehicles,9
2016-12,WIRTGEN,Diesel,Heavy Goods Vehicles,1
2016-12,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,2
2016-12,GROVE,Diesel,Very Heavy Goods Vehicles,1
2016-12,HINO,Diesel,Very Heavy Goods Vehicles,5
2016-12,ISUZU,Diesel,Very Heavy Goods Vehicles,11
2016-12,IVECO,Diesel,Very Heavy Goods Vehicles,1
2016-12,LIEBHERR,Diesel,Very Heavy Goods Vehicles,1
2016-12,MAN,Diesel,Very Heavy Goods Vehicles,2
2016-12,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,1
2016-12,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,36
2016-12,SCANIA,Diesel,Very Heavy Goods Vehicles,12
2016-12,T.C.M.,Diesel,Very Heavy Goods Vehicles,3
2016-12,TOYOTA,Diesel,Very Heavy Goods Vehicles,1
2016-12,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,10
2016-12,VOGELE,Diesel,Very Heavy Goods Vehicles,4
2016-12,VOLVO,Diesel,Very Heavy Goods Vehicles,3
2016-12,WIRTGEN,Diesel,Very Heavy Goods Vehicles,4
2016-12,FOTON,Diesel,Buses,3
2016-12,FTBCI,Diesel,Buses,1
2016-12,GOLDEN DRAGON,Diesel,Buses,14
2016-12,ISUZU,Diesel,Buses,7
2016-12,KING LONG,Diesel,Buses,3
2016-12,MERCEDES BENZ,Diesel,Buses,2
2016-12,MITSUBISHI,Diesel,Buses,6
2016-12,NISSAN,Diesel,Buses,3
2016-12,TOYOTA,Diesel,Buses,76
2016-12,VOLVO,Diesel,Buses,6
2016-12,YUTONG,Diesel,Buses,15
2017-01,ISUZU,Diesel,Goods cum Passenger Vehicles,3
2017-01,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,2
2017-01,NISSAN,Diesel,Goods cum Passenger Vehicles,5
2017-01,SSANGYONG,Diesel,Goods cum Passenger Vehicles,7
2017-01,BOBCAT,Diesel,Light Goods Vehicles,1
2017-01,CITROEN,Diesel,Light Goods Vehicles,3
2017-01,FIAT,Diesel,Light Goods Vehicles,12
2017-01,HYUNDAI,Diesel,Light Goods Vehicles,3
2017-01,ISUZU,Diesel,Light Goods Vehicles,17
2017-01,KIA,Diesel,Light Goods Vehicles,5
2017-01,LAND ROVER,Diesel,Light Goods Vehicles,2
2017-01,MERCEDES BENZ,Diesel,Light Goods Vehicles,25
2017-01,MITSUBISHI,Diesel,Light Goods Vehicles,42
2017-01,NISSAN,Petrol,Light Goods Vehicles,20
2017-01,NISSAN,Diesel,Light Goods Vehicles,124
2017-01,OPEL,Diesel,Light Goods Vehicles,6
2017-01,PEUGEOT,Diesel,Light Goods Vehicles,4
2017-01,RENAULT,Petrol,Light Goods Vehicles,1
2017-01,RENAULT,Diesel,Light Goods Vehicles,4
2017-01,SUZUKI,Petrol,Light Goods Vehicles,2
2017-01,TOYOTA,Petrol,Light Goods Vehicles,5
2017-01,TOYOTA,Diesel,Light Goods Vehicles,308
2017-01,VOLKSWAGEN,Diesel,Light Goods Vehicles,28
2017-01,BOBCAT,Diesel,Heavy Goods Vehicles,1
2017-01,CATERPILLAR,Diesel,Heavy Goods Vehicles,1
2017-01,HINO,Diesel,Heavy Goods Vehicles,25
2017-01,ISUZU,Diesel,Heavy Goods Vehicles,71
2017-01,JAC,Diesel,Heavy Goods Vehicles,2
2017-01,LINDE,Diesel,Heavy Goods Vehicles,1
2017-01,MITSUBISHI,Diesel,Heavy Goods Vehicles,107
2017-01,T.C.M.,Diesel,Heavy Goods Vehicles,1
2017-01,TOYOTA,Diesel,Heavy Goods Vehicles,16
2017-01,UD TRUCKS,Diesel,Heavy Goods Vehicles,3
2017-01,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,1
2017-01,CAMC,Diesel,Very Heavy Goods Vehicles,1
2017-01,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,3
2017-01,D.A.F.,Diesel,Very Heavy Goods Vehicles,1
2017-01,HINO,Diesel,Very Heavy Goods Vehicles,6
2017-01,ISUZU,Diesel,Very Heavy Goods Vehicles,10
2017-01,IVECO,Diesel,Very Heavy Goods Vehicles,2
2017-01,MAN,Diesel,Very Heavy Goods Vehicles,5
2017-01,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,20
2017-01,SCANIA,Diesel,Very Heavy Goods Vehicles,10
2017-01,TADANO FAUN,Diesel,Very Heavy Goods Vehicles,2
2017-01,TEREX,Diesel,Very Heavy Goods Vehicles,1
2017-01,TLD,Diesel,Very Heavy Goods Vehicles,1
2017-01,TOYOTA,Diesel,Very Heavy Goods Vehicles,1
2017-01,TREPEL,Diesel,Very Heavy Goods Vehicles,1
2017-01,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,4
2017-01,VOLVO,Diesel,Very Heavy Goods Vehicles,3
2017-01,FOTON,Diesel,Buses,2
2017-01,FTBCI,Diesel,Buses,8
2017-01,GOLDEN DRAGON,Diesel,Buses,4
2017-01,ISUZU,Diesel,Buses,7
2017-01,KING LONG,Diesel,Buses,10
2017-01,MERCEDES BENZ,Diesel,Buses,6
2017-01,MITSUBISHI,Diesel,Buses,2
2017-01,NISSAN,Diesel,Buses,4
2017-01,SCANIA,Diesel,Buses,1
2017-01,TOYOTA,Diesel,Buses,47
2017-01,VOLVO,Diesel,Buses,13
2017-01,YUTONG,Diesel,Buses,2
2017-02,FORD,Diesel,Goods cum Passenger Vehicles,2
2017-02,ISUZU,Diesel,Goods cum Passenger Vehicles,1
2017-02,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,6
2017-02,NISSAN,Diesel,Goods cum Passenger Vehicles,1
2017-02,SSANGYONG,Diesel,Goods cum Passenger Vehicles,1
2017-02,TOYOTA,Diesel,Goods cum Passenger Vehicles,2
2017-02,CITROEN,Diesel,Light Goods Vehicles,6
2017-02,FIAT,Diesel,Light Goods Vehicles,32
2017-02,HYUNDAI,Diesel,Light Goods Vehicles,1
2017-02,ISUZU,Diesel,Light Goods Vehicles,18
2017-02,KIA,Diesel,Light Goods Vehicles,4
2017-02,LAND ROVER,Diesel,Light Goods Vehicles,1
2017-02,MAXUS,Diesel,Light Goods Vehicles,8
2017-02,MERCEDES BENZ,Diesel,Light Goods Vehicles,26
2017-02,MITSUBISHI,Diesel,Light Goods Vehicles,27
2017-02,NISSAN,Petrol,Light Goods Vehicles,35
2017-02,NISSAN,Diesel,Light Goods Vehicles,227
2017-02,OPEL,Diesel,Light Goods Vehicles,6
2017-02,PEUGEOT,Diesel,Light Goods Vehicles,9
2017-02,RENAULT,Diesel,Light Goods Vehicles,5
2017-02,SUZUKI,Petrol,Light Goods Vehicles,10
2017-02,TOYOTA,Petrol,Light Goods Vehicles,7
2017-02,TOYOTA,Diesel,Light Goods Vehicles,402
2017-02,VOLKSWAGEN,Diesel,Light Goods Vehicles,2
2017-02,DULEVO,Diesel,Heavy Goods Vehicles,3
2017-02,HINO,Diesel,Heavy Goods Vehicles,32
2017-02,ISUZU,Diesel,Heavy Goods Vehicles,66
2017-02,JAC,Diesel,Heavy Goods Vehicles,3
2017-02,JJCC,Diesel,Heavy Goods Vehicles,2
2017-02,MAN,Diesel,Heavy Goods Vehicles,4
2017-02,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,1
2017-02,MITSUBISHI,Diesel,Heavy Goods Vehicles,107
2017-02,TOYOTA,Diesel,Heavy Goods Vehicles,36
2017-02,TOYOTA,Others,Heavy Goods Vehicles,1
2017-02,UNICARRIERS,Diesel,Heavy Goods Vehicles,1
2017-02,CAMC,Diesel,Very Heavy Goods Vehicles,2
2017-02,HINO,Diesel,Very Heavy Goods Vehicles,1
2017-02,ISUZU,Diesel,Very Heavy Goods Vehicles,9
2017-02,MAN,Diesel,Very Heavy Goods Vehicles,4
2017-02,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,28
2017-02,SCANIA,Diesel,Very Heavy Goods Vehicles,14
2017-02,T.C.M.,Diesel,Very Heavy Goods Vehicles,2
2017-02,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,6
2017-02,VOLVO,Diesel,Very Heavy Goods Vehicles,8
2017-02,GOLDEN DRAGON,Diesel,Buses,5
2017-02,ISUZU,Diesel,Buses,9
2017-02,KING LONG,Diesel,Buses,6
2017-02,MAN,Diesel,Buses,2
2017-02,MERCEDES BENZ,Diesel,Buses,1
2017-02,MITSUBISHI,Diesel,Buses,6
2017-02,NISSAN,Diesel,Buses,3
2017-02,TOYOTA,Diesel,Buses,39
2017-02,VOLVO,Diesel,Buses,21
2017-02,YUTONG,Diesel,Buses,1
2017-03,FORD,Diesel,Goods cum Passenger Vehicles,2
2017-03,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,5
2017-03,NISSAN,Diesel,Goods cum Passenger Vehicles,4
2017-03,TOYOTA,Diesel,Goods cum Passenger Vehicles,1
2017-03,CITROEN,Diesel,Light Goods Vehicles,6
2017-03,FIAT,Diesel,Light Goods Vehicles,37
2017-03,HYUNDAI,Diesel,Light Goods Vehicles,1
2017-03,ISUZU,Diesel,Light Goods Vehicles,22
2017-03,KIA,Diesel,Light Goods Vehicles,11
2017-03,LAND ROVER,Diesel,Light Goods Vehicles,2
2017-03,MAXUS,Diesel,Light Goods Vehicles,9
2017-03,MERCEDES BENZ,Diesel,Light Goods Vehicles,17
2017-03,MITSUBISHI,Diesel,Light Goods Vehicles,34
2017-03,NISSAN,Petrol,Light Goods Vehicles,46
2017-03,NISSAN,Diesel,Light Goods Vehicles,329
2017-03,OPEL,Diesel,Light Goods Vehicles,14
2017-03,PEUGEOT,Diesel,Light Goods Vehicles,22
2017-03,RENAULT,Diesel,Light Goods Vehicles,4
2017-03,SUZUKI,Petrol,Light Goods Vehicles,22
2017-03,TOYOTA,Petrol,Light Goods Vehicles,10
2017-03,TOYOTA,Diesel,Light Goods Vehicles,637
2017-03,VOLKSWAGEN,Diesel,Light Goods Vehicles,10
2017-03,FOTON,Diesel,Heavy Goods Vehicles,2
2017-03,HINO,Diesel,Heavy Goods Vehicles,50
2017-03,HYSTER,Diesel,Heavy Goods Vehicles,1
2017-03,ISUZU,Diesel,Heavy Goods Vehicles,98
2017-03,JAC,Diesel,Heavy Goods Vehicles,1
2017-03,KOMATSU,Diesel,Heavy Goods Vehicles,1
2017-03,MAXIMAL,Diesel,Heavy Goods Vehicles,2
2017-03,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,1
2017-03,MITSUBISHI,Diesel,Heavy Goods Vehicles,144
2017-03,NISSAN,Diesel,Heavy Goods Vehicles,1
2017-03,SAKAI,Diesel,Heavy Goods Vehicles,3
2017-03,TLD,Diesel,Heavy Goods Vehicles,1
2017-03,TOYOTA,Diesel,Heavy Goods Vehicles,53
2017-03,TOYOTA,Others,Heavy Goods Vehicles,2
2017-03,UD TRUCKS,Diesel,Heavy Goods Vehicles,11
2017-03,UNICARRIERS,Diesel,Heavy Goods Vehicles,4
2017-03,VOLVO,Diesel,Heavy Goods Vehicles,1
2017-03,WIRTGEN,Diesel,Heavy Goods Vehicles,1
2017-03,YALE,Diesel,Heavy Goods Vehicles,8
2017-03,CAMC,Diesel,Very Heavy Goods Vehicles,3
2017-03,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,2
2017-03,D.A.F.,Diesel,Very Heavy Goods Vehicles,2
2017-03,HINO,Diesel,Very Heavy Goods Vehicles,9
2017-03,ISUZU,Diesel,Very Heavy Goods Vehicles,18
2017-03,MAN,Diesel,Very Heavy Goods Vehicles,11
